city,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,property_type,accommodates,bathrooms,bedrooms,beds,price,price_per_person,high_availability,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_scores_rating,review_scores_location,reviews_per_month,host_is_superhost,instant_bookable,calculated_host_listings_count,host_since,first_review,last_review
Valencia,RUSSAFA,L'EIXAMPLE,39.46413,-0.37316,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,575.0,191.67,True,1,1125,332,15,4.87,4.79,2.71,True,True,4,2016-10-03,2025-04-12,2025-09-23
Valencia,PENYA-ROJA,CAMINS AL GRAU,39.46397005868108,-0.3557912584968277,Entire home/apt,Entire rental unit,8,2.0,3.0,6.0,140.0,17.5,True,4,365,225,10,4.7,4.8,1.66,False,False,1,2016-06-08,2025-03-28,2025-08-24
Valencia,CABANYAL-CANYAMELAR,POBLATS MARITIMS,39.46775,-0.3306,Entire home/apt,Entire rental unit,8,2.5,3.0,6.0,112.0,14.0,True,1,1125,318,7,4.71,4.57,1.24,False,True,1,2017-01-25,2025-04-08,2025-08-12
Valencia,TORREFIEL,RASCANYA,39.494997,-0.3747939,Entire home/apt,Entire condo,3,1.0,1.0,2.0,99.0,33.0,True,2,1125,303,11,4.91,4.18,2.58,False,True,1,2025-03-25,2025-05-19,2025-09-15
Valencia,BETERO,POBLATS MARITIMS,39.47469966226655,-0.3341320969473698,Entire home/apt,Entire rental unit,6,2.0,5.0,5.0,166.0,27.67,False,14,90,17,4,4.0,4.0,1.62,False,False,2,2019-08-09,2025-07-13,2025-08-26
Valencia,MORVEDRE,LA SAIDIA,39.48529064085461,-0.3773898771500307,Entire home/apt,Entire rental unit,7,2.0,4.0,4.0,270.0,38.57,True,1,1125,364,0,,,,False,True,1,2025-03-18,,
Valencia,MORVEDRE,LA SAIDIA,39.4859633,-0.3741388,Entire home/apt,Entire rental unit,4,1.0,2.0,3.0,155.0,38.75,False,1,365,128,4,4.75,5.0,0.79,False,True,70,2017-03-29,2025-04-27,2025-08-08
Valencia,EL GRAU,POBLATS MARITIMS,39.46152,-0.3318772,Entire home/apt,Entire rental unit,6,2.0,4.0,4.0,158.0,26.33,False,12,365,23,1,5.0,5.0,1.0,False,False,1,2017-01-22,2025-08-26,2025-08-26
Valencia,L'AMISTAT,ALGIROS,39.47212414444475,-0.3540686538542736,Private room,Private room in rental unit,2,1.0,1.0,1.0,32.0,16.0,True,1,365,268,23,4.74,4.87,4.26,True,False,4,2016-08-04,2025-04-15,2025-09-16
Valencia,MALILLA,QUATRE CARRERES,39.4502078,-0.3740894,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,112.0,28.0,False,2,10,82,3,4.0,3.67,0.58,False,True,1,2025-03-18,2025-04-21,2025-06-21
Valencia,PENYA-ROJA,CAMINS AL GRAU,39.457647355620814,-0.3433495976931041,Entire home/apt,Entire rental unit,6,2.0,3.0,3.0,201.0,33.5,False,1,1125,87,14,4.79,4.64,2.49,True,True,73,2014-04-12,2025-04-08,2025-08-10
Valencia,EL CARME,CIUTAT VELLA,39.4797099,-0.3774189,Entire home/apt,Entire rental unit,3,1.0,2.0,2.0,171.0,57.0,False,10,30,173,0,,,,False,False,1,2015-11-15,,
Valencia,NOU MOLES,L'OLIVERETA,39.470821422592536,-0.4015473514002446,Entire home/apt,Entire rental unit,2,0.0,0.0,1.0,106.0,53.0,False,4,365,126,3,5.0,4.67,0.63,False,False,1,2018-01-26,2025-05-04,2025-08-18
Valencia,EL PERELLONET,POBLATS DEL SUD,39.309162527933886,-0.2983663380102813,Entire home/apt,Entire rental unit,4,1.0,2.0,2.0,121.0,30.25,False,3,30,3,19,4.89,4.37,3.28,True,False,1,2019-08-07,2025-04-03,2025-09-17
Valencia,PENYA-ROJA,CAMINS AL GRAU,39.45588,-0.34479,Entire home/apt,Entire rental unit,6,2.0,3.0,4.0,201.0,33.5,False,1,1125,101,7,4.86,4.86,1.3,True,True,73,2014-04-12,2025-04-16,2025-08-27
Valencia,SANT FRANCESC,CIUTAT VELLA,39.47045,-0.37772,Entire home/apt,Entire rental unit,6,1.0,2.0,5.0,123.0,20.5,False,4,365,11,5,4.6,5.0,0.97,False,True,49,2015-09-17,2025-04-24,2025-07-21
Valencia,SANT FRANCESC,CIUTAT VELLA,39.47098961670834,-0.378916486013539,Entire home/apt,Entire rental unit,6,1.0,2.0,2.0,96.0,16.0,False,4,365,9,7,5.0,5.0,1.37,False,True,49,2015-09-17,2025-04-25,2025-08-04
Valencia,PATRAIX,PATRAIX,39.467162675716,-0.391310603119,Entire home/apt,Entire rental unit,2,2.0,2.0,2.0,8000.0,4000.0,True,1,1125,300,0,,,,False,False,1,2025-03-21,,
Valencia,SANT FRANCESC,CIUTAT VELLA,39.472039650799154,-0.3769838800225236,Entire home/apt,Entire rental unit,6,1.0,3.0,4.0,116.0,19.33,False,4,365,19,20,4.75,4.95,3.64,False,True,49,2015-09-17,2025-04-13,2025-09-03
Valencia,LA MALVA-ROSA,POBLATS MARITIMS,39.47907241128084,-0.3292793780565262,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,121.0,30.25,False,1,365,43,3,4.0,1.67,0.68,False,False,1,2018-05-29,2025-05-15,2025-07-27
Valencia,MALILLA,QUATRE CARRERES,39.4502078,-0.3740894,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,112.0,28.0,False,2,10,67,8,4.88,4.63,1.38,False,True,7,2024-07-16,2025-04-03,2025-09-08
Valencia,BENIMACLET,BENIMACLET,39.4883161,-0.3574197,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,87.0,43.5,True,1,365,319,4,4.75,4.5,1.97,True,True,12,2025-03-30,2025-07-26,2025-09-05
Valencia,BENICALAP,BENICALAP,39.4915015594897,-0.3917191047778836,Entire home/apt,Entire rental unit,10,2.0,3.0,4.0,99.0,9.9,False,1,365,79,4,4.25,4.5,2.0,True,False,7,2023-06-26,2025-07-27,2025-09-14
Valencia,BENICALAP,BENICALAP,39.4909,-0.39154,Entire home/apt,Entire rental unit,5,1.0,1.0,2.0,159.0,31.8,False,2,365,89,1,5.0,5.0,0.79,True,False,7,2023-06-26,2025-08-17,2025-08-17
Valencia,BENICALAP,BENICALAP,39.49077,-0.39373,Entire home/apt,Entire rental unit,16,3.0,4.0,7.0,285.0,17.81,False,1,365,84,2,3.0,4.0,0.42,True,False,7,2023-06-26,2025-05-04,2025-08-16
Valencia,LA PETXINA,EXTRAMURS,39.47565104494623,-0.3902955550065019,Entire home/apt,Entire loft,2,1.0,1.0,1.0,75.0,37.5,False,11,90,97,7,5.0,4.86,1.78,False,False,2,2016-01-18,2025-05-29,2025-09-12
Valencia,NOU MOLES,L'OLIVERETA,39.47220236365941,-0.3962578251957893,Entire home/apt,Entire rental unit,4,1.0,2.0,4.0,180.0,45.0,True,1,365,256,1,5.0,5.0,0.17,False,False,1,2016-04-17,2025-04-02,2025-04-02
Valencia,CABANYAL-CANYAMELAR,POBLATS MARITIMS,39.47147184618014,-0.3263632100472878,Private room,Private room in rental unit,1,1.5,1.0,1.0,44.0,44.0,False,2,30,6,7,4.57,4.71,1.2,False,True,5,2023-05-17,2025-04-03,2025-05-08
Valencia,CABANYAL-CANYAMELAR,POBLATS MARITIMS,39.4633644,-0.3316685,Entire home/apt,Entire rental unit,6,2.0,3.0,3.0,192.0,32.0,False,2,365,55,14,5.0,4.57,4.38,True,False,3,2025-03-06,2025-06-21,2025-09-19
Valencia,MALILLA,QUATRE CARRERES,39.45138755896578,-0.3736994224900106,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,120.0,30.0,True,1,1125,309,3,4.33,4.67,0.53,False,True,51,2015-08-21,2025-04-07,2025-06-22
Valencia,NATZARET,POBLATS MARITIMS,39.446716611514496,-0.3334851532336017,Entire home/apt,Entire home,9,2.0,3.0,9.0,259.0,28.78,False,10,1125,79,6,4.5,4.33,1.88,False,True,2,2016-06-24,2025-06-21,2025-09-09
Valencia,EL BOTANIC,EXTRAMURS,39.4741344,-0.3861792,Entire home/apt,Entire rental unit,1,1.0,0.0,0.0,81.0,81.0,False,1,365,123,1,5.0,5.0,0.29,False,True,11,2020-11-02,2025-06-15,2025-06-15
Valencia,EL BOTANIC,EXTRAMURS,39.4741344,-0.3861792,Entire home/apt,Entire rental unit,3,1.0,0.0,0.0,127.0,42.33,False,1,365,134,0,,,,False,True,11,2020-11-02,,
Valencia,BETERO,POBLATS MARITIMS,39.4689051,-0.3394439,Private room,Room in hotel,4,1.0,1.0,3.0,141.0,35.25,True,1,365,348,0,,,,False,True,9,2025-03-18,,
Valencia,EL BOTANIC,EXTRAMURS,39.4741344,-0.3861792,Entire home/apt,Entire rental unit,3,1.0,0.0,0.0,154.0,51.33,True,1,365,251,0,,,,False,True,11,2020-11-02,,
Valencia,MALILLA,QUATRE CARRERES,39.4513,-0.37376,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,132.0,33.0,True,1,1125,299,2,4.0,4.5,0.35,False,True,51,2015-08-21,2025-04-06,2025-04-21
Valencia,BETERO,POBLATS MARITIMS,39.4689051,-0.3394439,Private room,Room in hotel,2,1.0,1.0,1.0,108.0,54.0,True,1,365,344,1,5.0,5.0,0.94,False,True,9,2025-03-18,2025-08-24,2025-08-24
Valencia,NA ROVELLA,QUATRE CARRERES,39.44794521841621,-0.3676130564790794,Entire home/apt,Entire rental unit,7,1.0,3.0,2.0,95.0,13.57,False,11,63,165,3,4.67,4.0,0.87,False,False,1,2016-05-26,2025-06-13,2025-08-10
Valencia,CAMPANAR,CAMPANAR,39.47983029096961,-0.3939653066034418,Entire home/apt,Entire rental unit,4,1.0,2.0,2.0,57.0,14.25,True,28,365,291,2,4.0,5.0,1.07,False,True,25,2024-06-18,2025-07-31,2025-09-03
Valencia,NATZARET,POBLATS MARITIMS,39.45004,-0.33451,Entire home/apt,Entire rental unit,4,1.0,2.0,2.0,133.0,33.25,True,1,1125,302,6,3.67,3.67,1.11,False,True,51,2015-08-21,2025-04-16,2025-06-15
Valencia,RUSSAFA,L'EIXAMPLE,39.45945445775187,-0.3717640204521675,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,53.0,26.5,True,28,365,235,2,5.0,5.0,0.45,False,True,25,2024-06-18,2025-05-16,2025-07-24
Valencia,ALBORS,CAMINS AL GRAU,39.46855656530947,-0.354441041672012,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,113.0,28.25,False,4,90,69,8,4.63,4.88,1.98,True,True,3,2024-07-25,2025-05-27,2025-09-07
Valencia,RUSSAFA,L'EIXAMPLE,39.46399680772164,-0.3708985447883606,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,61.0,20.33,False,11,365,135,3,4.67,4.67,1.06,False,True,33,2023-02-09,2025-07-02,2025-08-19
Valencia,SANT FRANCESC,CIUTAT VELLA,39.471968174748,-0.3770295419599903,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,76.0,38.0,False,4,365,46,12,4.67,4.92,2.18,False,True,49,2015-09-17,2025-04-13,2025-09-08
Valencia,BETERO,POBLATS MARITIMS,39.4689051,-0.3394439,Private room,Room in hotel,3,1.0,1.0,2.0,130.0,43.33,True,1,365,348,4,5.0,4.5,0.98,False,True,9,2025-03-18,2025-05-25,2025-08-24
Valencia,BETERO,POBLATS MARITIMS,39.4689051,-0.3394439,Private room,Room in hotel,5,1.0,1.0,5.0,144.0,28.8,True,1,365,319,1,5.0,5.0,0.3,False,True,9,2025-03-18,2025-06-18,2025-06-18
Valencia,MORVEDRE,LA SAIDIA,39.48491585882753,-0.37403603727953,Entire home/apt,Camper/RV,2,1.0,1.0,1.0,96.0,48.0,True,2,365,362,0,,,,False,True,1,2024-09-27,,
Valencia,NOU MOLES,L'OLIVERETA,39.47232193072709,-0.4028929397463798,Private room,Private room in rental unit,2,0.5,1.0,1.0,36.0,18.0,False,1,1125,55,26,4.92,4.81,4.56,True,False,1,2017-09-27,2025-04-06,2025-09-23
Valencia,NATZARET,POBLATS MARITIMS,39.45003543382893,-0.3324737992138739,Private room,Private room in home,2,1.0,1.0,1.0,28.0,14.0,True,31,365,317,0,,,,False,False,5,2025-02-12,,
Valencia,LA RAIOSA,JESUS,39.46116,-0.38673,Entire home/apt,Entire rental unit,4,1.0,2.0,2.0,114.0,28.5,True,1,365,311,12,4.42,4.58,2.2,False,True,3,2024-03-18,2025-04-14,2025-08-29
Valencia,LA RAIOSA,JESUS,39.46051,-0.38644,Entire home/apt,Entire rental unit,3,1.0,2.0,2.0,71.0,23.67,True,3,1125,236,18,4.56,4.83,3.42,False,True,1,2022-05-29,2025-04-20,2025-09-20
Valencia,PENYA-ROJA,CAMINS AL GRAU,39.4631316,-0.3572358,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,149.0,37.25,True,1,365,319,1,5.0,5.0,0.55,False,True,3,2025-03-24,2025-07-31,2025-07-31
Valencia,CABANYAL-CANYAMELAR,POBLATS MARITIMS,39.469046,-0.3249493,Entire home/apt,Entire rental unit,8,2.0,3.0,5.0,407.0,50.88,True,1,365,364,0,,,,False,False,1,2021-11-22,,
Valencia,BETERO,POBLATS MARITIMS,39.4731556,-0.336227,Entire home/apt,Entire rental unit,3,1.0,2.0,1.0,77.0,25.67,True,1,365,347,0,,,,False,True,3,2025-03-24,,
Valencia,LA CARRASCA,ALGIROS,39.47137,-0.33883,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,75.0,25.0,True,1,365,303,0,,,,False,True,3,2025-03-24,,
Valencia,LA RAIOSA,JESUS,39.45426987792654,-0.3855726384915214,Entire home/apt,Entire rental unit,4,1.0,0.0,2.0,93.0,23.25,False,1,365,171,5,4.2,3.4,0.87,False,True,5,2018-11-12,2025-04-06,2025-08-08
Valencia,LA RAIOSA,JESUS,39.45732018385017,-0.386793315410614,Entire home/apt,Entire rental unit,8,2.0,3.0,4.0,148.0,18.5,True,2,365,257,12,4.83,4.58,2.28,True,False,2,2025-01-21,2025-04-20,2025-09-22
Valencia,BETERO,POBLATS MARITIMS,39.4690687,-0.3361816,Private room,Room in hotel,3,1.0,2.0,2.0,102.0,34.0,True,1,365,337,5,4.6,4.2,1.36,False,True,9,2025-03-18,2025-06-07,2025-08-31
Valencia,BETERO,POBLATS MARITIMS,39.4690687,-0.3361816,Private room,Room in hotel,3,1.0,1.0,1.0,102.0,34.0,True,1,365,327,3,3.0,4.33,0.69,False,True,9,2025-03-18,2025-05-17,2025-05-21
Valencia,BETERO,POBLATS MARITIMS,39.4690687,-0.3361816,Private room,Room in hotel,2,1.0,1.0,1.0,108.0,54.0,True,1,365,346,0,,,,False,True,9,2025-03-18,,
Valencia,BETERO,POBLATS MARITIMS,39.4690687,-0.3361816,Private room,Room in hotel,3,1.0,1.0,2.0,102.0,34.0,True,1,365,349,3,3.0,4.0,0.66,False,True,9,2025-03-18,2025-05-11,2025-06-08
Valencia,CABANYAL-CANYAMELAR,POBLATS MARITIMS,39.46532,-0.32992,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,108.0,36.0,False,3,10,92,0,,,,False,True,1,2016-02-20,,
Valencia,RUSSAFA,L'EIXAMPLE,39.45967,-0.37058,Entire home/apt,Entire rental unit,4,2.0,2.0,2.0,120.0,30.0,True,2,10,302,21,4.86,4.9,4.96,False,True,1,2017-08-06,2025-05-20,2025-09-21
Valencia,CABANYAL-CANYAMELAR,POBLATS MARITIMS,39.47171,-0.32752,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,68.0,17.0,False,11,330,27,5,4.8,5.0,1.09,False,True,38,2021-08-11,2025-05-11,2025-09-19
Valencia,LA CREU DEL GRAU,CAMINS AL GRAU,39.46215683658644,-0.3469465003817454,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,82.0,20.5,False,28,365,131,15,4.8,4.4,2.73,False,False,11,2014-10-28,2025-04-12,2025-09-09
Valencia,NOU MOLES,L'OLIVERETA,39.47149367800266,-0.4008231088747283,Private room,Private room in rental unit,1,1.0,1.0,1.0,30.0,30.0,False,11,55,78,2,5.0,5.0,0.38,True,False,2,2024-07-02,2025-04-21,2025-07-11
Valencia,ALBORS,CAMINS AL GRAU,39.47057779437997,-0.3515725582838058,Private room,Private room in rental unit,2,1.0,1.0,1.0,27.0,13.5,False,2,365,53,0,,,,False,False,1,2024-10-06,,
Valencia,EL GRAU,POBLATS MARITIMS,39.45900403796109,-0.3376605445125653,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,170.0,42.5,False,5,365,104,3,5.0,4.67,0.6,False,True,6,2019-11-11,2025-04-27,2025-06-05
Valencia,AIORA,CAMINS AL GRAU,39.4664,-0.34675,Entire home/apt,Entire rental unit,8,2.0,5.0,5.0,180.0,22.5,False,11,365,55,1,5.0,5.0,0.81,False,False,4,2017-02-07,2025-08-19,2025-08-19
Valencia,LA MALVA-ROSA,POBLATS MARITIMS,39.47965,-0.32806,Entire home/apt,Entire rental unit,5,1.0,3.0,3.0,115.0,23.0,False,6,365,21,0,,,,False,True,1,2025-04-04,,
Valencia,EN CORTS,QUATRE CARRERES,39.4566152172332,-0.3723818436994137,Private room,Private room in rental unit,2,1.0,1.0,1.0,47.0,23.5,False,4,365,43,11,5.0,4.82,1.98,True,False,3,2016-08-19,2025-04-10,2025-08-30
Valencia,EL GRAU,POBLATS MARITIMS,39.45682930720995,-0.3385056959288009,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,102.0,51.0,False,2,365,137,3,4.0,4.33,0.63,False,True,6,2019-12-12,2025-05-04,2025-06-29
Valencia,LA CREU DEL GRAU,CAMINS AL GRAU,39.46301288160294,-0.3473870914035131,Entire home/apt,Entire rental unit,3,1.0,2.0,2.0,102.0,34.0,False,12,365,176,2,5.0,5.0,0.51,False,False,1,2025-04-05,2025-05-31,2025-06-17
Valencia,EL GRAU,POBLATS MARITIMS,39.46273,-0.33323,Entire home/apt,Entire rental unit,6,2.0,3.0,3.0,129.0,21.5,True,11,90,297,5,5.0,5.0,1.72,False,False,1,2014-07-27,2025-06-30,2025-09-13
Valencia,L'HORT DE SENABRE,JESUS,39.45514,-0.38998,Private room,Private room in rental unit,1,1.0,1.0,1.0,28.0,28.0,False,1,4,23,18,4.89,4.56,3.78,True,False,1,2017-11-19,2025-05-04,2025-09-14
Valencia,CABANYAL-CANYAMELAR,POBLATS MARITIMS,39.4641,-0.32349,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,140.0,70.0,False,1,365,141,32,4.97,4.69,5.89,True,True,5,2022-06-12,2025-04-15,2025-09-17
Valencia,CABANYAL-CANYAMELAR,POBLATS MARITIMS,39.4651447,-0.3312461,Entire home/apt,Entire rental unit,4,1.0,2.0,3.0,108.0,27.0,True,11,1125,320,5,4.6,4.4,1.7,False,False,1,2019-04-23,2025-06-29,2025-09-05
Valencia,LA RAIOSA,JESUS,39.4545951,-0.3864567,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,78.0,19.5,True,2,10,326,18,5.0,4.39,3.42,True,True,1,2018-02-19,2025-04-20,2025-09-21
Valencia,EL SALER,POBLATS DEL SUD,39.38219914129757,-0.3326181414330628,Entire home/apt,Entire rental unit,4,1.0,2.0,2.0,123.0,30.75,True,10,365,358,3,4.67,5.0,1.38,True,False,4,2024-05-28,2025-07-21,2025-08-30
Valencia,EL PLA DEL REMEI,L'EIXAMPLE,39.4670575246652,-0.3703596585150751,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,99.0,33.0,True,2,365,347,3,3.33,4.67,0.69,False,True,1,2023-06-23,2025-05-18,2025-08-30
Valencia,LA XEREA,CIUTAT VELLA,39.473087342475495,-0.3703165283458127,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,85.0,42.5,False,11,1125,0,0,,,,False,True,1,2025-04-03,,
Valencia,LA XEREA,CIUTAT VELLA,39.47326,-0.37202,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,120.0,60.0,False,11,1125,0,0,,,,False,True,1,2025-04-03,,
Valencia,CIUTAT JARDI,ALGIROS,39.4722919043802,-0.343768335878849,Private room,Private room in bed and breakfast,1,1.0,1.0,1.0,27.0,27.0,False,1,365,176,3,4.33,4.67,0.58,False,False,13,2024-06-28,2025-04-21,2025-08-30
Valencia,EL PLA DEL REMEI,L'EIXAMPLE,39.46726,-0.37024,Private room,Private room in bed and breakfast,1,0.5,1.0,1.0,34.0,34.0,False,1,365,151,0,,,,False,False,13,2024-06-28,,
Valencia,SANT ISIDRE,PATRAIX,39.45480108036022,-0.4030511193399386,Private room,Private room in home,2,1.0,1.0,1.0,55.0,27.5,True,1,365,337,2,5.0,5.0,0.47,False,False,2,2025-04-07,2025-05-18,2025-06-01
Valencia,AIORA,CAMINS AL GRAU,39.46617,-0.3472,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,97.0,32.33,True,3,365,311,13,5.0,4.54,2.85,False,False,8,2022-01-08,2025-05-11,2025-08-02
Valencia,AIORA,CAMINS AL GRAU,39.46617,-0.3472,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,96.0,32.0,True,3,365,312,20,4.85,4.45,3.82,False,False,8,2022-01-08,2025-04-21,2025-09-19
Valencia,MESTALLA,EL PLA DEL REAL,39.47515334166242,-0.3570061797273893,Private room,Private room in bed and breakfast,2,1.0,1.0,1.0,58.0,29.0,True,1,365,361,0,,,,False,False,2,2023-11-08,,
Valencia,PENYA-ROJA,CAMINS AL GRAU,39.46017171349904,-0.3526522517026081,Private room,Private room in rental unit,4,1.0,1.0,2.0,236.0,59.0,True,1,365,328,0,,,,False,True,6,2025-02-26,,
Valencia,PENYA-ROJA,CAMINS AL GRAU,39.45903,-0.35076,Private room,Private room in rental unit,4,1.0,1.0,2.0,236.0,59.0,True,1,365,328,1,5.0,5.0,0.64,False,True,6,2025-02-26,2025-08-08,2025-08-08
Valencia,PENYA-ROJA,CAMINS AL GRAU,39.46041725347404,-0.3522563793232363,Private room,Private room in rental unit,4,1.0,1.0,2.0,258.0,64.5,True,1,365,328,0,,,,False,True,6,2025-02-26,,
Valencia,PENYA-ROJA,CAMINS AL GRAU,39.46054,-0.35304,Private room,Private room in rental unit,4,1.0,1.0,2.0,258.0,64.5,True,1,365,328,0,,,,False,True,6,2025-02-26,,
Valencia,CABANYAL-CANYAMELAR,POBLATS MARITIMS,39.4737087,-0.3280952,Entire home/apt,Entire rental unit,4,1.0,2.0,2.0,125.0,31.25,True,11,365,305,12,4.75,5.0,2.34,True,True,2,2016-09-05,2025-04-24,2025-08-24
Valencia,BETERO,POBLATS MARITIMS,39.47165471161563,-0.3347859531641006,Private room,Private room in rental unit,1,1.0,1.0,1.0,38.0,38.0,True,1,365,354,6,4.17,4.67,1.13,False,True,1,2024-04-01,2025-04-18,2025-07-26
Valencia,SANT FRANCESC,CIUTAT VELLA,39.4704315536616,-0.379524864256382,Entire home/apt,Entire rental unit,6,1.5,2.0,3.0,114.0,19.0,True,11,365,354,3,5.0,5.0,0.94,False,False,1,2023-01-10,2025-06-21,2025-08-21
Valencia,LA CARRASCA,ALGIROS,39.4781893,-0.3517193,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,110.0,27.5,False,3,60,163,16,5.0,4.69,3.06,True,False,4,2025-03-20,2025-04-20,2025-09-16
Valencia,LA CARRASCA,ALGIROS,39.47836405989257,-0.3516120116394083,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,98.0,24.5,False,3,60,170,16,5.0,4.88,3.43,True,False,4,2025-03-20,2025-05-07,2025-09-20
Valencia,LA CARRASCA,ALGIROS,39.4781893,-0.3517193,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,88.0,22.0,False,3,60,169,19,4.58,4.58,3.63,True,False,4,2025-03-20,2025-04-20,2025-09-17
Valencia,CABANYAL-CANYAMELAR,POBLATS MARITIMS,39.47259191810327,-0.3291934490737969,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,86.0,43.0,True,11,180,336,4,5.0,5.0,1.11,False,False,1,2015-12-04,2025-06-09,2025-08-29
Valencia,LA PETXINA,EXTRAMURS,39.47361519710468,-0.3903791242874341,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,81.0,20.25,False,3,10,141,3,3.0,5.0,0.68,False,True,77,2017-06-09,2025-05-15,2025-06-30
Valencia,NOU MOLES,L'OLIVERETA,39.47176924424308,-0.3961294509513437,Entire home/apt,Entire rental unit,5,2.0,3.0,3.0,139.0,27.8,True,1,1125,311,1,5.0,5.0,0.42,False,True,1,2025-04-07,2025-07-15,2025-07-15
Valencia,EL CARME,CIUTAT VELLA,39.4774853,-0.3782536,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,107.0,26.75,True,11,180,346,1,1.0,5.0,0.36,False,False,6,2025-01-29,2025-07-03,2025-07-03
Valencia,EL GRAU,POBLATS MARITIMS,39.459002234030606,-0.3394113148018338,Shared room,Shared room in rental unit,1,1.0,1.0,1.0,25.0,25.0,False,1,365,95,13,4.54,4.69,2.38,False,True,3,2016-07-31,2025-04-14,2025-09-18
Valencia,CIUTAT JARDI,ALGIROS,39.47307,-0.34242,Private room,Private room in bed and breakfast,2,1.0,1.0,1.0,49.0,24.5,True,1,365,301,1,1.0,1.0,0.2,False,False,2,2023-11-08,2025-04-30,2025-04-30
Valencia,EL GRAU,POBLATS MARITIMS,39.4596086,-0.3387226,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,96.0,24.0,False,3,45,153,9,4.44,4.25,1.69,False,False,4,2023-05-07,2025-04-18,2025-09-22
Valencia,MONT-OLIVET,QUATRE CARRERES,39.4595943,-0.3600273,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,96.0,48.0,True,3,90,192,9,5.0,4.67,1.89,False,True,4,2023-05-07,2025-05-04,2025-09-17
Valencia,RUSSAFA,L'EIXAMPLE,39.46017612047577,-0.3698103066904457,Entire home/apt,Entire rental unit,4,2.0,2.0,3.0,122.0,30.5,True,2,180,186,17,5.0,4.88,3.09,True,True,7,2018-06-20,2025-04-13,2025-09-09
Valencia,BENICALAP,BENICALAP,39.48978,-0.39041,Entire home/apt,Entire rental unit,6,2.0,3.0,4.0,180.0,30.0,True,3,365,316,14,4.93,4.29,2.69,True,True,1,2024-12-02,2025-04-21,2025-09-14
Valencia,CABANYAL-CANYAMELAR,POBLATS MARITIMS,39.4640948,-0.3233851,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,126.0,63.0,False,1,365,128,31,4.97,4.94,5.67,True,True,5,2022-06-12,2025-04-14,2025-09-09
Valencia,ARRANCAPINS,EXTRAMURS,39.46382,-0.38734,Entire home/apt,Entire rental unit,4,1.0,2.0,2.0,108.0,27.0,True,3,365,278,24,4.83,4.63,4.5,False,False,8,2022-01-08,2025-04-18,2025-09-17
Valencia,ARRANCAPINS,EXTRAMURS,39.4638188,-0.3873427,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,130.0,43.33,True,3,365,294,9,4.89,4.89,1.71,False,False,8,2022-01-08,2025-04-20,2025-09-13
Valencia,MORVEDRE,LA SAIDIA,39.48289,-0.37621,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,117.0,39.0,True,3,365,331,16,4.69,4.69,4.49,False,False,8,2022-01-08,2025-06-09,2025-09-16
Valencia,MORVEDRE,LA SAIDIA,39.48289,-0.37621,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,108.0,36.0,True,3,365,325,17,4.94,4.88,3.54,False,False,8,2022-01-08,2025-05-03,2025-09-13
Valencia,LA MALVA-ROSA,POBLATS MARITIMS,39.481983865916334,-0.3284297533300438,Entire home/apt,Entire rental unit,5,1.0,2.0,4.0,103.0,20.6,False,1,1125,34,16,4.31,3.56,3.12,False,True,52,2021-11-22,2025-04-23,2025-09-08
